package_id,created_at,test_week,clickability_test_id,headline,eyecatcher_id,impressions,clicks,ctr,first_place,winner,is_highest_ctr,headline_num_persons,headline_num_orgs,headline_num_gpes,headline_has_person,headline_has_org,headline_has_gpe,headline_has_money,starts_with_verb,starts_with_pronoun,starts_with_number,num_pronouns,num_chars,num_tokens,avg_token_len,ends_with_qmark,ends_with_exclaim,has_quote,has_all_caps_word,num_nouns,num_verbs,num_adjs,num_advs,headline_imperative_verb,headline_has_curiosity_word,headline_curiosity_similarity,headline_has_intensity_word,headline_intensity_similarity,neg,neu,pos,compound,created_at_dayofweek,created_at_hourofday,test_group_size,read_flesch,read_coleman,specificity_tfidf,topic_bertopic
75861,2013-12-19 13:35:29.415,201350,52b2f56ed31f21c8e4002fc1,There Really Is No Better Way To Understand Why Good Jobs Matter Than This 1.5 Minute Clip,5332c3341fae79f09f011950,2094,15,0.0071633237822349,False,False,False,0,0,0,False,False,False,False,False,True,False,1,90,17,4.352941176470588,False,False,False,False,4,3,2,1,False,False,0.9370494484901428,False,0.9370494484901428,0.109,0.574,0.316,0.5698,3,13,4,83.74867647058825,5.623529411764707,0.3288540953693605,8
75922,2013-12-19 17:42:44.491,201350,52b33002398b1b1d86004265,What They're Doing To Kids In Pennsylvania Is Dooming Them To Fail,5332c3371fae79f09f0119a5,4567,74,0.0162031968469454,True,False,True,0,0,1,False,False,True,False,False,True,False,3,66,13,4.230769230769231,False,False,True,False,2,5,0,0,False,False,0.8992722630500793,False,0.8992722630500793,0.422,0.578,0.0,-0.8074,3,17,3,74.805,7.833333333333336,0.430879460461614,1
75923,2013-12-19 17:43:27.620,201350,52b33002398b1b1d86004265,Is This The Future Of Education For All Of Our Kids?,5332c3371fae79f09f0119a5,5110,39,0.0076320939334637,False,False,False,0,1,0,False,True,False,False,True,False,False,3,52,12,3.5,True,False,False,False,3,1,0,0,False,False,0.78597491979599,False,0.78597491979599,0.0,1.0,0.0,0.0,3,17,3,72.61545454545457,3.127272727272725,0.5674958753717779,1
75924,2013-12-19 17:56:14.611,201350,52b332e9cd7518d9d50034d5,"Behind Bars, But On Their Feet (And Hands): Does Yoga In Prison Make A Difference?",5332c3381fae79f09f0119b7,3347,33,0.0098595757394681,False,False,False,0,0,0,False,False,False,False,False,False,False,1,82,19,3.5789473684210527,True,False,False,False,7,2,0,0,False,False,0.8195152282714844,True,0.8195152282714844,0.255,0.745,0.0,-0.6652,3,17,4,78.81000000000003,6.58666666666667,0.3423379357006857,19
75925,2013-12-19 17:56:47.545,201350,52b332e9cd7518d9d50034d5,7 Out Of 10 Inmates At This Prison End Up Back In Prison. A New Approach: Yoga.,5332c3381fae79f09f0119b7,3540,34,0.0096045197740113,False,False,False,0,0,0,False,False,False,False,False,False,True,0,79,20,3.15,False,False,False,False,6,1,0,1,False,False,0.8673620223999023,True,0.8673620223999023,0.337,0.663,0.0,-0.765,3,17,4,88.72514705882354,1.18823529411765,0.3575454061642799,19
75926,2013-12-19 17:56:57.135,201350,52b332e9cd7518d9d50034d5,"The Surprising Reason This Inmate Says, ""Now I Think Before I React""",5332c3381fae79f09f0119b7,3548,57,0.0160653889515219,True,False,True,0,0,0,False,False,False,False,False,False,False,2,68,15,3.8,False,False,True,False,4,2,0,1,False,False,0.8776521682739258,True,0.8776521682739258,0.0,0.811,0.189,0.2732,3,17,4,67.75500000000001,7.833333333333336,0.391009483669056,-1
75927,2013-12-19 17:57:27.520,201350,52b332e9cd7518d9d50034d5,"Behind Bars, But On The Mat: Can Yoga In Prison Make A Difference?",5332c3381fae79f09f0119b7,3794,32,0.0084343700579862,False,False,False,0,0,0,False,False,False,False,False,False,False,0,66,16,3.375,True,False,False,False,4,3,0,0,False,False,0.7760157585144043,True,0.7760157585144043,0.288,0.712,0.0,-0.6652,3,17,4,76.50153846153849,4.6769230769230745,0.3883882135808026,19
75958,2013-12-19 19:39:32.222,201350,52b34b16edfb53450e00088d,He Knows When You're Sleeping. He Knows When You're Awake. And He's Way Too Far Up In Your Business.,5332b7ee1fae79f09f0019c6,4196,61,0.0145376549094375,False,False,False,1,0,0,True,False,False,False,False,True,False,6,100,25,3.28,False,False,True,False,2,6,2,2,False,False,0.922965943813324,False,0.922965943813324,0.0,1.0,0.0,0.0,3,19,5,102.44877192982456,2.726315789473688,0.3881944814967859,21
75959,2013-12-19 19:47:47.053,201350,52b34b16edfb53450e00088d,He Knows When You're Sleeping. He Knows When You're Awake. And He's Way Too Far Up In Your Business.,5332b7ee1fae79f09f0019c6,4072,64,0.0157170923379174,False,False,False,1,0,0,True,False,False,False,False,True,False,6,100,25,3.28,False,False,True,False,2,6,2,2,False,False,0.922965943813324,False,0.922965943813324,0.0,1.0,0.0,0.0,3,19,5,102.44877192982456,2.726315789473688,0.3881944814967859,21
75960,2013-12-19 19:49:01.109,201350,52b34b16edfb53450e00088d,He Knows When You're Sleeping. He Knows When You're Awake. And He's Way Too Far Up In Your Business.,5332b7ee1fae79f09f0019c6,4737,80,0.0168883259446907,False,False,False,1,0,0,True,False,False,False,False,True,False,6,100,25,3.28,False,False,True,False,2,6,2,2,False,False,0.922965943813324,False,0.922965943813324,0.0,1.0,0.0,0.0,3,19,5,102.44877192982456,2.726315789473688,0.3881944814967859,21
75961,2013-12-19 19:50:08.992,201350,52b34b16edfb53450e00088d,He Knows When You're Sleeping. He Knows When You're Awake. And He's Way Too Far Up In Your Business.,5332b7ee1fae79f09f0019c6,4021,71,0.0176572991793086,True,False,True,1,0,0,True,False,False,False,False,True,False,6,100,25,3.28,False,False,True,False,2,6,2,2,False,False,0.922965943813324,False,0.922965943813324,0.0,1.0,0.0,0.0,3,19,5,102.44877192982456,2.726315789473688,0.3881944814967859,21
75962,2013-12-19 19:51:27.994,201350,52b34b16edfb53450e00088d,He Knows When You're Sleeping. He Knows When You're Awake. And He's Way Too Far Up In Your Business.,5332b7ee1fae79f09f0019c6,4430,61,0.0137697516930022,False,False,False,1,0,0,True,False,False,False,False,True,False,6,100,25,3.28,False,False,True,False,2,6,2,2,False,False,0.922965943813324,False,0.922965943813324,0.0,1.0,0.0,0.0,3,19,5,102.44877192982456,2.726315789473688,0.3881944814967859,21
75963,2013-12-19 19:55:34.896,201350,52b34eee6fb581dca5000a51,"The Surprising Reason This Inmate Says, ""Now I Think Before I React""",5332c33a1fae79f09f0119f1,4386,43,0.0098039215686274,False,False,False,0,0,0,False,False,False,False,False,False,False,2,68,15,3.8,False,False,True,False,4,2,0,1,False,False,0.8776521682739258,True,0.8776521682739258,0.0,0.811,0.189,0.2732,3,19,4,67.75500000000001,7.833333333333336,0.391009483669056,-1
75964,2013-12-19 19:55:47.665,201350,52b34eee6fb581dca5000a51,"The Surprising Reason This Inmate Says, ""Now I Think Before I React""",5332c33a1fae79f09f0119f2,4699,57,0.0121302404766971,False,False,False,0,0,0,False,False,False,False,False,False,False,2,68,15,3.8,False,False,True,False,4,2,0,1,False,False,0.8776521682739258,True,0.8776521682739258,0.0,0.811,0.189,0.2732,3,19,4,67.75500000000001,7.833333333333336,0.391009483669056,-1
75965,2013-12-19 19:56:04.504,201350,52b34eee6fb581dca5000a51,"The Surprising Reason This Inmate Says, ""Now I Think Before I React""",5332b7251fae79f09f0014dc,4193,57,0.0135940853803958,True,True,False,0,0,0,False,False,False,False,False,False,False,2,68,15,3.8,False,False,True,False,4,2,0,1,False,False,0.8776521682739258,True,0.8776521682739258,0.0,0.811,0.189,0.2732,3,19,4,67.75500000000001,7.833333333333336,0.391009483669056,-1
75966,2013-12-19 19:54:47.997,201350,52b34eee6fb581dca5000a51,"The Surprising Reason This Inmate Says, ""Now I Think Before I React""",5332c3381fae79f09f0119b7,3986,55,0.0137982940291018,False,False,True,0,0,0,False,False,False,False,False,False,False,2,68,15,3.8,False,False,True,False,4,2,0,1,False,False,0.8776521682739258,True,0.8776521682739258,0.0,0.811,0.189,0.2732,3,19,4,67.75500000000001,7.833333333333336,0.391009483669056,-1
76028,2013-12-20 01:29:40.149,201350,52b39d189355522fca00046d,Why Haven’t We Passed Immigration Reform? It Might Have To Do With The Price Of Orange Juice.,5332c33d1fae79f09f011a59,4059,30,0.007390983000739,False,False,False,0,0,0,False,False,False,False,False,False,False,2,93,20,3.85,False,False,True,False,5,5,0,0,False,False,0.8737470507621765,False,0.8737470507621765,0.0,1.0,0.0,0.0,4,1,4,88.72514705882354,5.964705882352941,0.3770699283746746,-1
76029,2013-12-20 01:30:20.239,201350,52b39d189355522fca00046d,Imagine If You Had To Do This For A Day. You’d Treasure Your Orange Juice More Than Your iPhone.,5332c33d1fae79f09f011a59,4404,53,0.0120345140781108,True,False,True,0,0,0,False,False,False,False,True,False,False,5,96,22,3.5454545454545454,False,False,True,False,6,3,1,0,True,False,0.8505566120147705,False,0.8505566120147705,0.0,0.885,0.115,0.296,4,1,4,94.78197368421051,3.9789473684210535,0.4004686639363566,-1
76030,2013-12-20 01:33:07.007,201350,52b39d189355522fca00046d,What It Looks Like When An American Tries To Help Get Orange Juice On Your Table,5332c33d1fae79f09f011a59,4219,42,0.0099549656316662,False,False,False,0,0,0,False,False,False,False,False,True,False,3,80,16,4.0625,False,False,False,False,4,4,0,0,False,False,0.8152327537536621,False,0.8152327537536621,0.0,0.729,0.271,0.6369,4,1,4,79.5575,5.912499999999998,0.3430617935517472,5
76031,2013-12-20 01:43:49.192,201350,52b39d189355522fca00046d,He Thinks An American Would Do This For $30 An Hour. He Got Paid $2.85.,5332c33d1fae79f09f011a59,4191,43,0.0102600811262228,False,False,False,0,0,0,False,False,False,True,False,True,False,3,71,19,3.0,False,False,False,False,2,5,0,0,False,False,0.834148645401001,False,0.834148645401001,0.0,1.0,0.0,0.0,4,1,4,92.0625,0.360000000000003,0.3703653495566991,18
76032,2013-12-20 02:46:19.907,201350,52b3abe05fd4ab02020009dc,I Never Knew American Healthcare Was A Lottery Till I Saw What This Guy Had To Say,5332c33b1fae79f09f011a0d,4252,55,0.0129350893697083,False,False,False,0,0,0,False,False,False,False,False,True,False,4,82,17,3.8823529411764706,False,False,False,False,4,5,0,1,False,False,0.8317986130714417,False,0.8317986130714417,0.0,1.0,0.0,0.0,4,2,4,70.14470588235295,4.976470588235294,0.3457537183738653,38
76033,2013-12-20 02:51:40.227,201350,52b3abe05fd4ab02020009dc,I Never Knew American Healthcare Was A Lottery Till I Saw What This Guy Had To Say,5332c33d1fae79f09f011a63,4114,36,0.0087506076810889,False,False,False,0,0,0,False,False,False,False,False,True,False,4,82,17,3.8823529411764706,False,False,False,False,4,5,0,1,False,False,0.8317986130714417,False,0.8317986130714417,0.0,1.0,0.0,0.0,4,2,4,70.14470588235295,4.976470588235294,0.3457537183738653,38
76034,2013-12-20 02:52:59.412,201350,52b3abe05fd4ab02020009dc,I Never Knew American Healthcare Was A Lottery Till I Saw What This Guy Had To Say,5332c33d1fae79f09f011a65,4274,54,0.0126345343940102,False,False,False,0,0,0,False,False,False,False,False,True,False,4,82,17,3.8823529411764706,False,False,False,False,4,5,0,1,False,False,0.8317986130714417,False,0.8317986130714417,0.0,1.0,0.0,0.0,4,2,4,70.14470588235295,4.976470588235294,0.3457537183738653,38
76035,2013-12-20 02:54:44.765,201350,52b3abe05fd4ab02020009dc,I Never Knew American Healthcare Was A Lottery Till I Saw What This Guy Had To Say,5332c33d1fae79f09f011a66,4039,61,0.0151027482050012,True,False,True,0,0,0,False,False,False,False,False,True,False,4,82,17,3.8823529411764706,False,False,False,False,4,5,0,1,False,False,0.8317986130714417,False,0.8317986130714417,0.0,1.0,0.0,0.0,4,2,4,70.14470588235295,4.976470588235294,0.3457537183738653,38
76072,2013-12-20 14:21:32.416,201350,52b4525cfd96c8bfa5002e59,A Smartypants Scientist Makes An Easy Analogy About Our Planet And Now I'm Scared,5332c33f1fae79f09f011a9b,3016,79,0.0261936339522546,False,False,False,0,0,0,False,False,False,False,False,False,False,2,81,15,4.533333333333333,False,False,True,False,5,2,1,1,False,False,0.8151146173477173,False,0.8151146173477173,0.173,0.655,0.173,0.0,4,14,4,41.553571428571445,9.842857142857142,0.3702640382132149,11
76073,2013-12-20 14:22:07.253,201350,52b4525cfd96c8bfa5002e59,A Smartypants Scientist Makes An Easy Analogy About Our Planet And Now I'm Scared,5332c33f1fae79f09f011a9b,2883,65,0.0225459590704127,False,False,False,0,0,0,False,False,False,False,False,False,False,2,81,15,4.533333333333333,False,False,True,False,5,2,1,1,False,False,0.8151146173477173,False,0.8151146173477173,0.173,0.655,0.173,0.0,4,14,4,41.553571428571445,9.842857142857142,0.3702640382132149,11
76074,2013-12-20 14:23:10.263,201350,52b4525cfd96c8bfa5002e59,A Smartypants Scientist Makes An Easy Analogy About Our Planet And Now I'm Scared,5332c33f1fae79f09f011a9b,2651,61,0.0230101848359109,False,False,False,0,0,0,False,False,False,False,False,False,False,2,81,15,4.533333333333333,False,False,True,False,5,2,1,1,False,False,0.8151146173477173,False,0.8151146173477173,0.173,0.655,0.173,0.0,4,14,4,41.553571428571445,9.842857142857142,0.3702640382132149,11
76075,2013-12-20 14:24:07.426,201350,52b4525cfd96c8bfa5002e59,A Smartypants Scientist Makes An Easy Analogy About Our Planet And Now I'm Scared,5332c33f1fae79f09f011a9b,2947,87,0.0295215473362741,True,False,True,0,0,0,False,False,False,False,False,False,False,2,81,15,4.533333333333333,False,False,True,False,5,2,1,1,False,False,0.8151146173477173,False,0.8151146173477173,0.173,0.655,0.173,0.0,4,14,4,41.553571428571445,9.842857142857142,0.3702640382132149,11
76110,2013-12-20 18:27:36.176,201350,52b489cc738c01bebc000652,These Days Women Can Be As Fun And Carefree As They Want. Unless They Have Too Many Birthdays.,5332c3421fae79f09f011ae1,2556,72,0.028169014084507,False,False,False,0,0,0,False,False,False,False,False,False,False,2,94,20,3.85,False,False,False,False,5,4,1,1,False,False,0.8854524493217468,False,0.8854524493217468,0.0,0.673,0.327,0.743,4,18,4,89.60000000000004,5.077777777777779,0.3524654939147165,-1
76111,2013-12-20 18:30:20.353,201350,52b48caf47faad5d27000799,"This Is How Marketing Works, And It's Devastating",5332b5a61fae79f09f0006b6,3057,107,0.0350016355904481,False,False,False,0,0,0,False,False,False,False,False,True,False,2,49,10,4.2,False,False,True,False,1,3,1,0,False,False,0.9124835133552552,False,0.9124835133552552,0.381,0.619,0.0,-0.6486,4,18,4,61.24000000000001,9.5,0.5730136890530636,26
76112,2013-12-20 18:31:37.945,201350,52b489cc738c01bebc000652,Should Being An Unmarried Female Over 35 Even Warrant These Kinds Of Questions?,5332c3421fae79f09f011ae1,2971,121,0.0407270279367216,False,False,False,0,0,0,False,False,False,False,True,False,False,0,79,14,4.785714285714286,True,False,False,False,3,3,1,1,False,False,0.7900568246841431,False,0.7900568246841431,0.0,1.0,0.0,0.0,4,18,4,56.97846153846157,11.369230769230771,0.3992401530618334,-1
76115,2013-12-20 18:33:49.106,201350,52b48caf47faad5d27000799,"This Is How Marketing Works, And It's Devastating",5332b5a61fae79f09f0006b6,2958,128,0.0432724814063556,True,True,True,0,0,0,False,False,False,False,False,True,False,2,49,10,4.2,False,False,True,False,1,3,1,0,False,False,0.9124835133552552,False,0.9124835133552552,0.381,0.619,0.0,-0.6486,4,18,4,61.24000000000001,9.5,0.5730136890530636,26
76117,2013-12-20 18:34:36.180,201350,52b48caf47faad5d27000799,"This Is How Marketing Works, And It's Devastating",5332b5a61fae79f09f0006b6,2868,70,0.0244072524407252,False,False,False,0,0,0,False,False,False,False,False,True,False,2,49,10,4.2,False,False,True,False,1,3,1,0,False,False,0.9124835133552552,False,0.9124835133552552,0.381,0.619,0.0,-0.6486,4,18,4,61.24000000000001,9.5,0.5730136890530636,26
76118,2013-12-20 18:35:20.256,201350,52b48caf47faad5d27000799,"This Is How Marketing Works, And It's Devastating",5332b5a61fae79f09f0006b6,2797,79,0.0282445477297104,False,False,False,0,0,0,False,False,False,False,False,True,False,2,49,10,4.2,False,False,True,False,1,3,1,0,False,False,0.9124835133552552,False,0.9124835133552552,0.381,0.619,0.0,-0.6486,4,18,4,61.24000000000001,9.5,0.5730136890530636,26
76126,2013-12-20 19:00:32.283,201350,52b4939e12475e0a880009ae,Why You’ll Be Telling Your Kids About The Days When We Used To Have Electricity,5332c3421fae79f09f011afe,3230,55,0.0170278637770897,False,False,False,0,0,0,False,False,False,False,False,False,False,3,79,16,4.0625,False,False,True,False,3,5,0,0,False,False,0.8472994565963745,False,0.8472994565963745,0.0,1.0,0.0,0.0,4,19,4,73.17000000000003,6.973333333333336,0.3943575969645587,-1
76127,2013-12-20 19:02:19.941,201350,52b4939e12475e0a880009ae,Why You’ll Be Telling Your Kids About The Days When We Used To Have Electricity,5332c3421fae79f09f011afe,3393,82,0.0241674034777483,True,True,True,0,0,0,False,False,False,False,False,False,False,3,79,16,4.0625,False,False,True,False,3,5,0,0,False,False,0.8472994565963745,False,0.8472994565963745,0.0,1.0,0.0,0.0,4,19,4,73.17000000000003,6.973333333333336,0.3943575969645587,-1
76128,2013-12-20 19:03:33.756,201350,52b4939e12475e0a880009ae,Why You’ll Be Telling Your Kids About The Days When We Used To Have Electricity,5332c3421fae79f09f011afe,3501,57,0.0162810625535561,False,False,False,0,0,0,False,False,False,False,False,False,False,3,79,16,4.0625,False,False,True,False,3,5,0,0,False,False,0.8472994565963745,False,0.8472994565963745,0.0,1.0,0.0,0.0,4,19,4,73.17000000000003,6.973333333333336,0.3943575969645587,-1
76129,2013-12-20 19:06:18.221,201350,52b4939e12475e0a880009ae,Why You’ll Be Telling Your Kids About A Historical Phenomenon Known As Electricity,5332c3421fae79f09f011afe,3414,64,0.018746338605741,False,False,False,0,0,0,False,False,False,False,False,False,False,2,82,14,5.0,False,False,True,False,4,4,0,0,False,False,0.7731213569641113,False,0.7731213569641113,0.0,1.0,0.0,0.0,4,19,4,30.947692307692336,12.707692307692303,0.3635237819342767,-1
76177,2013-12-20 23:57:29.784,201350,52b4d9657c109bb4570000f4,"If You Want To Give A Holiday Gift That's A Lot More Meaningful Than Chocolate, Check This Out",5332b7f01fae79f09f0019ce,2404,21,0.0087354409317803,True,False,False,0,1,0,False,True,False,False,False,False,False,2,94,20,3.85,False,False,True,False,5,4,1,1,True,False,0.8982118964195251,False,0.8982118964195251,0.0,0.558,0.442,0.8173,4,23,5,80.46500000000002,6.722222222222221,0.3689571936938433,-1
76178,2013-12-20 23:57:43.567,201350,52b4d9657c109bb4570000f4,"If You Want To Give A Holiday Gift That's A Lot More Meaningful Than Chocolate, Check This Out",5332b7f01fae79f09f0019ce,2606,24,0.0092095165003837,False,False,True,0,1,0,False,True,False,False,False,False,False,2,94,20,3.85,False,False,True,False,5,4,1,1,True,False,0.8982118964195251,False,0.8982118964195251,0.0,0.558,0.442,0.8173,4,23,5,80.46500000000002,6.722222222222221,0.3689571936938433,-1
76179,2013-12-20 23:59:19.312,201350,52b4d9657c109bb4570000f4,"If You Want To Give A Holiday Gift That's A Lot More Meaningful Than Chocolate, Check This Out",5332b7f01fae79f09f0019ce,3048,20,0.0065616797900262,False,False,False,0,1,0,False,True,False,False,False,False,False,2,94,20,3.85,False,False,True,False,5,4,1,1,True,False,0.8982118964195251,False,0.8982118964195251,0.0,0.558,0.442,0.8173,4,23,5,80.46500000000002,6.722222222222221,0.3689571936938433,-1
76180,2013-12-20 23:58:27.800,201350,52b4d9657c109bb4570000f4,"If You Want To Give A Holiday Gift That's A Lot More Meaningful Than Chocolate, Check This Out",5332b7f01fae79f09f0019ce,2652,23,0.0086726998491704,False,False,False,0,1,0,False,True,False,False,False,False,False,2,94,20,3.85,False,False,True,False,5,4,1,1,True,False,0.8982118964195251,False,0.8982118964195251,0.0,0.558,0.442,0.8173,4,23,5,80.46500000000002,6.722222222222221,0.3689571936938433,-1
